trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
83,0.08172799172699051,0.40499481506829194,495.7770774010177,1429.2194868575323,0.7830161680204099,30.694886696214258,6.809602187850281,820.7995138941535,82.88642489987843,0.004258073829579119,0.004270361459960723
84,0.08920050449061316,0.4526213895247126,475.6956426518032,1405.4306745387314,0.7552732732593216,44.6984316921063,11.786944841076153,528.0624573757198,68.07629639715358,0.016367972006744884,0.005675917598647899
85,0.09310961934196028,0.3529827808509845,434.39640019436507,1522.1669822399117,0.68514674060433,28.26680255039814,6.739881748894913,1053.0591201137402,96.74528344068034,0.01599822947281817,0.001948610260204397
86,0.06472959649188215,0.3610383282005504,455.21478884755885,1153.8061152338896,0.9356753749911947,35.778729372052815,24.548351778027495,484.2751366033177,67.27559450590451,0.009573026228061584,0.0025402699665678747
87,0.07579239523989816,0.2898011645004757,425.0215098888035,1080.3434744957685,0.7878617387883494,72.77598031243869,20.884444232761076,569.1855837926364,44.163670699495114,0.005429462349666311,0.0016538542596105028
88,0.05329462637415109,0.31474405565754326,438.763280998819,1259.1374180727353,0.9240513314947744,71.57848759787983,19.911014651262953,305.7262972111994,62.23956873409856,0.011032831909416773,0.00036444801208777616
89,0.08798964641719716,0.3136155995796076,408.9566854051937,1210.354683624885,0.6387711172842164,52.28236581764578,26.151225218981732,743.4255482608471,33.0653599339919,0.015836957693973745,0.000979594901777186
90,0.08379137118292099,0.30015894257102554,413.7578622021499,1252.9012003626717,0.6993931379368474,65.64622210105551,18.383276671759074,484.484037282233,30.18941244300403,0.004367359513947805,0.005595159945952068
91,0.023422033566208388,0.22120927039827815,411.85831977691646,1099.2358776181434,0.8736669962159115,71.70687241873723,18.46563491892772,809.5680628148443,78.8467609158756,0.011011080845543428,0.001701546699745109
92,0.054093825958128214,0.36415475523851026,391.197669267041,1937.117859058014,0.9425192953669285,70.962373532568,7.068436398423296,572.7379923932474,16.997916235459037,0.0053030546864806976,0.00042182905081055745
93,0.028975570412836202,0.41599260279411376,414.5777832793165,1642.9887812935062,0.9636668426799818,58.14238511874713,8.869948587093607,342.38806413969144,36.275671208017854,0.020465674510795027,0.0011755409795971743
94,0.0841660141262496,0.32165365844948923,304.13333210492385,1290.3193807653888,0.9262035483886524,89.28427296323402,32.90569800642621,330.0170107339436,26.787263476863412,0.007230005888468081,0.0007758177593045175
95,0.02753915705005014,0.4273671499019883,327.73868568413457,1721.5146141588655,1.0568069156674553,81.94842565166547,11.2905698455416,662.8203017925604,11.118050588664275,0.0059358652569546436,0.0032614882641069922
96,0.03154337773046071,0.35703077086878193,333.6560134745313,1869.6165542751412,1.107414209314423,86.21719676255584,11.4560606332969,430.10705011770864,22.953112252372414,0.004956590901764117,0.0038703663081218562
