trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,J_orientation,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,orientation_rmse,orientation_max_error,exploration_distance,trial_duration_sec
69,3196099.551723663,1483760.1263203719,0.0,0.0,False,False,,0.0,8.485869113174058,14.22919886740439,3.06053807996576,0.025927159007075387,0.09810927248295863,0.0856069536894484,0.02194579398368758,0.002119081556910156,4.1145241260528564,6.5562968254089355,0.0038631034804280768,0.09781364506626133,0.0,0.0,0.0015554408331874623,0.003370908085393922,1.323092050977757,12.786584854125977
70,1793248.7931312774,1483760.1263203719,0.0,0.0,False,False,,0.0,7.476994273733829,11.007133866207184,2.8833398251849482,0.05305041437749071,0.093556665583951,0.08045395138254913,0.007924784093208806,0.000736704528706516,3.617816209793091,5.3014843463897705,0.0015851937534404638,0.09865556491716182,0.0,0.0,0.003264210610466357,0.006734182373439964,0.584239409935145,12.773695945739746
71,1345963.948458137,1345963.948458137,137796.17786223488,0.0928695787262867,True,False,,0.0,7.577095322089558,6.778734808852453,3.1365378087884994,0.02899587990082859,0.102162570901525,0.08746442936432529,0.003453962590100765,0.0003292389367082451,3.657351016998291,3.30106782913208,0.0007802042166508956,0.0845937604782203,0.0,0.0,0.0018871533985117242,0.0034746631781836994,0.6024314711486746,14.781898260116577
72,7192384.523781715,1345963.948458137,0.0,0.0,False,False,,0.0,0.3088065047847383,4.881246812306321,3.460999367486893,40.13331401614384,0.11039511789058523,0.09688523278591211,0.004879387854333284,5.9298978211817464e-05,0.009075403213500977,2.3176097869873047,0.00041156912300938315,0.11996639381523043,0.0,0.0,2.315019373449599,5.403289757136762,0.5773906566167994,15.754748821258545
73,2642485.5252833096,1345963.948458137,0.0,0.0,False,False,,0.0,6.052080385537186,5.255652848427748,2.575586414415742,0.05054409954003902,0.07949656609452233,0.07251969729901643,0.016413526703068337,4.5644810149924494e-05,2.9172606468200684,2.21716046333313,0.0001311173216143567,0.14318537286265562,0.0,0.0,0.00336814759460632,0.0058997296957971155,0.7568012914980301,12.948156356811523
74,2802192.647264689,1345963.948458137,0.0,0.0,False,False,,0.0,6.189292527360019,7.941112995038806,2.761310374560231,0.050347339620197676,0.08507967537597613,0.07779140509575501,0.01800955684693481,0.00010588347537973054,2.977959156036377,3.5191195011138916,0.000479230092856595,0.1413767362711029,0.0,0.0,0.003384169477105641,0.005818495950838137,0.9653532477890656,12.94911003112793
75,1645070.9633874996,1345963.948458137,0.0,0.0,False,False,,0.0,7.9029388665337175,8.695846672449505,3.1897333279081272,0.057253909290652175,0.10478745095913175,0.08880695499244029,0.00644346908696776,0.00020315312798531047,3.8182590007781982,4.183913946151733,0.0011690651595300224,0.07893450952167184,0.0,0.0,0.003638009304700581,0.007037458713261883,0.670211160543397,12.782550573348999
76,1452674.0374597155,1345963.948458137,0.0,0.0,False,False,,0.0,7.798495588189455,8.123016129294028,3.1695644547646475,0.054274916454940425,0.10394815072226905,0.08827139850659256,0.0045205033498718905,0.0001479883020969622,3.766840696334839,3.9466989040374756,0.0007186307450965979,0.07819713050367545,0.0,0.0,0.003468285502016496,0.006632158109702115,0.3996969373109112,12.785985708236694
77,2198614.4731201865,1345963.948458137,0.0,0.0,False,False,,0.0,6.132364778771239,7.366450219892516,2.558192760952252,0.10846291191900925,0.07876751248434649,0.07206186620865862,0.011977029308363238,9.121813934806139e-05,2.958089590072632,3.3830418586730957,0.00030300742563260744,0.13349749284292842,0.0,0.0,0.007572322722486237,0.011971082534779841,0.44202039921670894,12.761165857315063
78,1577723.7364757543,1345963.948458137,0.0,0.0,False,False,,0.0,7.657001240870785,10.568046022649945,3.148417246840529,0.029036376125209862,0.10292016557883363,0.0877285744817492,0.0057703048468845525,0.0006197540593794652,3.6969077587127686,5.136578559875488,0.0012747321109479557,0.0865720287710549,0.0,0.0,0.0017919921742256433,0.003675109682851179,0.7311308754001832,12.784009456634521
79,2654092.5510609294,1345963.948458137,0.0,0.0,False,False,,0.0,6.587919862874953,5.242958518482558,2.967258385231055,0.0506645116722281,0.09225326111123275,0.08345640758958396,0.01652906496495675,2.9276040603363593e-05,3.1687753200531006,2.2080936431884766,6.359677155360499e-05,0.1294283459653922,0.0,0.0,0.003213926311415546,0.006238275295225935,0.6830942769510758,12.738712310791016
80,1770571.1689283384,1345963.948458137,0.0,0.0,False,False,,0.0,6.010653623742903,3.3428789215067547,2.5407410374293615,0.1086273600311278,0.07948351154309509,0.07136873695686279,0.007698758918839116,7.102841875153444e-05,2.8982737064361572,1.4785525798797607,0.00016716316105548634,0.14530192658084073,0.0,0.0,0.007544909253126188,0.012067021501529574,0.9729495187737465,12.77441668510437
81,2805679.4392026584,1345963.948458137,0.0,0.0,False,False,,0.0,6.068241314319479,6.099909764854504,2.733431441585282,0.08118618256371345,0.08457146923283863,0.07693646888855687,0.01804444619028736,7.884875791626163e-05,2.9187159538269043,2.598588705062866,0.00010200904288080293,0.14705511159839338,0.0,0.0,0.005412213632742625,0.009472118375443112,0.3764233971994714,12.75387692451477
82,2264366.4050171366,1345963.948458137,0.0,0.0,False,False,,0.0,6.859718698354653,6.833164995634767,2.795850689609574,0.0498552328540519,0.08746221774053653,0.0785250326302619,0.012633918776886063,0.0001078489642309696,3.3120718002319336,3.099904775619507,0.0003319011102899543,0.12231733209460316,0.0,0.0,0.003333621379458419,0.005796565454596137,0.5927356352643606,12.741748809814453
83,1431647.0612850345,1345963.948458137,0.0,0.0,False,False,,0.0,7.611461096533121,7.936743286684635,3.087798204832297,0.07180046137013212,0.1018792056183631,0.08589758261309131,0.004310359140225664,0.0004907518085724504,3.676884174346924,3.8577914237976074,0.001128496415627537,0.07643824037217517,0.0,0.0,0.004239263089431527,0.009471589163669974,1.0459468522504833,12.75886607170105
84,2111973.360465277,1345963.948458137,0.0,0.0,False,False,,0.0,6.869274278121271,7.555789781732019,2.93142627275078,0.10566339790780212,0.09358838856547666,0.08202652786740913,0.011110523376551176,0.00022472962199221276,3.3115973472595215,3.498774766921997,0.0005428158120933088,0.11547653257324562,0.0,0.0,0.00623528147593568,0.013945286525079169,0.43880575405405353,12.736624717712402
85,3607998.5248791967,1345963.948458137,0.0,0.0,False,False,,0.0,6.696035573358815,7.787755823891943,3.0647548504234123,0.0801433863904063,0.0949533695108429,0.08624559954652558,0.02606320908000581,0.00014880351831164206,3.218649387359619,3.2417900562286377,0.00020305148687534063,0.1373245175131025,0.0,0.0,0.005280453325788179,0.009474939946025218,0.6645577129900776,12.74492883682251
86,1590730.1727587038,1345963.948458137,0.0,0.0,False,False,,0.0,7.516316124375511,8.49193793886812,2.9171009327098396,0.05246216068018689,0.09457544418298257,0.0814060199843014,0.005900717246968737,6.225540682019866e-05,3.6360490322113037,4.096693277359009,0.000703104360332913,0.08625232598303206,0.0,0.0,0.0032193644586205896,0.006676811252805543,0.784961892035416,12.83767819404602
87,1459352.2107812345,1345963.948458137,0.0,0.0,False,False,,0.0,7.777186776013915,7.508727902004232,3.1517709441232244,0.03022397151335692,0.10298030969647179,0.08784100241520154,0.0045872639726980274,0.00025761484915106205,3.7568318843841553,3.6378350257873535,0.0007389303589245527,0.08178614591379929,0.0,0.0,0.0020017255789329795,0.0035525417204732715,0.5776941204620183,12.74082064628601
88,1479357.0495671574,1345963.948458137,0.0,0.0,False,False,,0.0,7.647837377788837,10.040401236709592,3.1199307769009827,0.021898810826671528,0.102464523313964,0.08686168233626906,0.0047872237564605125,0.0002977509301130474,3.6936261653900146,4.897693634033203,0.0011305561640321494,0.08026310694588049,0.0,0.0,0.0012045597513883537,0.0030655832038911745,0.4303019537927708,12.744569301605225
89,3396447.1289528613,1345963.948458137,0.0,0.0,False,False,,0.0,6.571601611205263,5.051432478735309,3.0268021310959567,0.03800403488740539,0.09375084708687782,0.08519180014011683,0.02394883978348386,3.443059060662984e-05,3.158013105392456,1.9269120693206787,3.327018395189442e-05,0.13394695932462233,0.0,0.0,0.0022684239664743817,0.004964160788902585,0.7147398810514182,12.739850759506226
90,2195270.7835142324,1345963.948458137,0.0,0.0,False,False,,0.0,6.252836028080128,3.718386285385181,2.572511991558723,0.05320936691358032,0.0796354398975305,0.07240447711313505,0.011943622817116431,2.3687344563610898e-05,3.0178112983703613,1.560523509979248,3.1624914172662246e-05,0.13499460350721382,0.0,0.0,0.0036936673562566863,0.005915007015881706,0.6047092607473261,12.752150058746338
91,2175216.948045275,1345963.948458137,0.0,0.0,False,False,,0.0,7.9692778248278175,10.99385446987358,3.211452778202537,0.04722682026132589,0.10486057046377911,0.08951535684161306,0.011742179082274845,0.0005805622422948572,3.8503658771514893,5.199546813964844,0.0015303775660303108,0.08433494899955278,0.0,0.0,0.003010009691951129,0.005786685681429214,0.9447172577833065,13.04810380935669
92,1455202.897155399,1345963.948458137,0.0,0.0,False,False,,0.0,5.758998478292723,5.111820372635358,2.3756562274145296,0.03327132668562013,0.0762856785503698,0.06640596020198518,0.004546829152154555,1.1590587079020532e-05,2.779890298843384,2.4418673515319824,0.0001488423927331005,0.13770477587873198,0.0,0.0,0.0020244255702441738,0.004268980530916684,0.9178799704371067,12.736862421035767
93,2007390.355075785,1345963.948458137,0.0,0.0,False,False,,0.0,5.825094288946181,7.944465633778757,2.2219845065465935,0.03975047323205152,0.06949634091290458,0.0624126018289027,0.010066137098210193,5.398690924919983e-05,2.8189282417297363,3.719973564147949,0.0002423301144697892,0.13995939204675487,0.0,0.0,0.002372638188279415,0.00519234193145405,0.5327217815085642,12.740959405899048
94,2548763.7645919635,1345963.948458137,0.0,0.0,False,False,,0.0,6.052766313349061,4.05427893403682,2.712216132852229,0.043696855282142,0.08454688520383556,0.07624164892397058,0.015476617149459929,5.270713474898105e-06,2.912020683288574,1.6399645805358887,0.00010378309840935414,0.14033837867000284,0.0,0.0,0.0022835453527476866,0.006357123115040126,0.9832685202665061,12.752522230148315
95,1499961.3809342305,1345963.948458137,0.0,0.0,False,False,,0.0,7.545842827492438,13.418067694658898,2.854534172574241,0.02338152526594771,0.09409541703163354,0.07941108979565618,0.004993438618259724,0.0004241445428723825,3.6538047790527344,6.579958915710449,0.001695586465002405,0.07729454094513968,0.0,0.0,0.001419787407452988,0.0030058065015809514,0.9180603670867917,12.791789054870605
96,1312071.8629471932,1312071.8629471932,33892.08551094378,0.025180529946414027,True,False,,0.0,6.939669554353714,8.754364188485363,2.912996345062592,0.024801316062623285,0.09526539117514678,0.08113652630678836,0.0031154977875091916,0.00019354368772062748,3.348129987716675,4.297625541687012,0.0006676431471758708,0.10390418657287544,0.0,0.0,0.001669112406014785,0.002862104203626251,0.2834423123460145,12.863802194595337
97,2116986.4232236757,1312071.8629471932,0.0,0.0,False,False,,0.0,6.4219946711922145,13.324890947643752,2.7046298191362044,0.0321098135285227,0.08722789327899311,0.07554530599595628,0.011160869430180603,0.00022332009128416474,3.097679376602173,6.378936529159546,0.00179488356312599,0.11590533998636286,0.0,0.0,0.0019345000407421419,0.00415845330064639,0.3551623313481904,12.742132186889648
98,1478161.0856955436,1312071.8629471932,0.0,0.0,False,False,,0.0,7.318701511531959,10.4979676025477,2.8588328900031974,0.025935749779072256,0.09358402844884653,0.07963109212116741,0.004775524355609809,0.0006344280707097284,3.5399041175842285,5.125365734100342,0.0016919833133051776,0.08804718090631464,0.0,0.0,0.001513370492133474,0.003457196460501116,0.6679012221836496,12.841909646987915
99,1386198.8551952345,1312071.8629471932,0.0,0.0,False,False,,0.0,7.77654618769565,11.556790658795219,3.133593465472966,0.02589840501308332,0.10320437498928393,0.08720451841645356,0.0038559422648036246,0.0009688348203621363,3.7574663162231445,5.679060697555542,0.0011744300887909134,0.0745299300634674,0.0,0.0,0.0015718547784616954,0.0033308916963474384,0.6049758879758801,12.74328327178955
100,1532473.432061494,1312071.8629471932,0.0,0.0,False,False,,0.0,7.688173614001043,13.310227986916463,3.117192240842303,0.027528080286332336,0.10278059974077122,0.08672534162990496,0.005317891295641544,0.001348577779246757,3.713998794555664,6.515937566757202,0.0024916577239964097,0.07425640137827824,0.0,0.0,0.0015569417469916682,0.0037681365775997476,0.722183445058881,12.738105535507202
101,1619625.3819916528,1312071.8629471932,0.0,0.0,False,False,,0.0,7.783250074477962,8.232630672733587,3.181327494273636,0.025575003147551047,0.10381756931409719,0.08868526779677198,0.0061891235855043025,0.00043229492068268466,3.7585971355438232,3.9595835208892822,0.0008014903359612449,0.0858338206511555,0.0,0.0,0.0015615014060101418,0.003270747974867478,0.973051192863256,12.745600461959839
102,2395740.3979530158,1312071.8629471932,0.0,0.0,False,False,,0.0,6.088161132227564,3.5349003023597003,2.526803867172057,0.042003071684171,0.07776798736767272,0.07118086731804238,0.01394738443405294,1.7534267654370176e-05,2.9373092651367188,1.418572187423706,7.734116192824992e-05,0.14068159500347804,0.0,0.0,0.0023091123215981295,0.00588254327784649,1.1224873809757914,12.739786148071289
103,1788271.8107455855,1312071.8629471932,0.0,0.0,False,False,,0.0,6.951349307947111,9.119426676885446,2.9300135018501052,0.026177663969833738,0.09555715599931479,0.08167586387950569,0.0078751149207731,0.00011934484734881583,3.353160858154297,4.359744071960449,0.0012365573851785103,0.09924153242501418,0.0,0.0,0.0014680883347848893,0.0036082393228886555,1.1812538257144922,13.119053363800049
104,2985925.190181894,1312071.8629471932,0.0,0.0,False,False,,0.0,8.19618567861278,14.121725328240288,3.236259937461692,0.05201736626335568,0.10507631862063442,0.09028596691674348,0.019844698310035006,0.0029627547189989036,3.9626638889312744,6.549891710281372,0.005941398435158497,0.08147148736939797,0.0,0.0,0.003263405768371352,0.006477530029096216,1.1757136016964311,12.9784677028656
105,1311503.7823219777,1311503.7823219777,568.0806252155453,0.00043296456639159615,True,False,,0.0,7.352551138555525,8.221849114992283,3.0370244041064436,0.023220928207238357,0.1006167306379617,0.08440849388821875,0.003109609365945426,0.0003834850624245983,3.5496628284454346,4.030285120010376,0.0011596813348519236,0.07979878237449362,0.0,0.0,0.001453004807614372,0.002899222436580845,0.9347469119230278,12.984781503677368
106,1260354.8489958546,1260354.8489958546,51148.93332612305,0.03900021792965432,True,False,,0.0,7.287352816141249,7.417942523928344,3.0037062313007925,0.025926022066188676,0.09923818502420419,0.08352701394975222,0.0025984366035413653,0.0003248952126938507,3.518385887145996,3.642245292663574,0.0007060216848255952,0.09119131305664009,0.0,0.0,0.0014856248804716301,0.0035102557556039088,0.564711621366392,13.757635354995728
107,1751231.785822815,1260354.8489958546,0.0,0.0,False,False,,0.0,5.837039223588061,6.511963765786238,2.3562053849910614,0.03082070246892974,0.07538343664693034,0.06590501178521285,0.007505635972451033,0.00013256784552046928,2.819662094116211,3.0676910877227783,0.0002599583436259568,0.130279094159674,0.0,0.0,0.001828351523585873,0.004048472570060689,0.38779327905752464,12.936721563339233
108,1618568.4299627193,1260354.8489958546,0.0,0.0,False,False,,0.0,7.246166129691269,5.9864236139056155,3.0448964340468474,0.1164610746955298,0.09793829722982246,0.08509235242435191,0.0061788227086194275,8.092510545656233e-05,3.4954445362091064,2.8378729820251465,0.0003473028848702632,0.09626301870461308,0.0,0.0,0.007312834869904526,0.014489598934073396,1.2451347507169022,12.751815795898438
109,2083196.9061040333,1260354.8489958546,0.0,0.0,False,False,,0.0,7.698755234149804,13.728064453623452,3.1344085795380767,0.02528947098238541,0.10250078689150968,0.08733446388367495,0.010822453336716636,0.0009150006124405647,3.7183759212493896,6.584868669509888,0.003440889553568859,0.08196110574957036,0.0,0.0,0.0015981118358156495,0.0031261440739650537,1.2696085603528935,12.79325532913208
110,1406872.009260684,1260354.8489958546,0.0,0.0,False,False,,0.0,7.902691467281566,7.846837508262822,3.1911729741034094,0.02482909799933763,0.10496251886372618,0.08882526016115692,0.004062666526005634,0.00024003506025307826,3.818107843399048,3.8200440406799316,0.0007232201205353255,0.07911412015062344,0.0,0.0,0.0012894444915033847,0.0036283855168276384,0.8851717585969142,12.737029314041138
111,1461619.9432718565,1260354.8489958546,0.0,0.0,False,False,,0.0,7.087740131123328,10.057010007909364,2.9838724560220498,0.02524277741437883,0.09773496798727416,0.08311007681934843,0.0046100965486648715,0.000387288383518155,3.4192049503326416,4.909558057785034,0.0014778129812105412,0.09699907207138138,0.0,0.0,0.0014231848750329435,0.003464324603528821,0.48806184300942884,12.790748119354248
112,2047878.183395499,1260354.8489958546,0.0,0.0,False,False,,0.0,8.096799669891396,10.92932805448151,3.2270182384726276,0.024066483766192037,0.10574487728261531,0.08988406202190452,0.010469378707143234,0.0007112456428959532,3.913573741912842,5.198937892913818,0.0015966666593425225,0.07550105949506764,0.0,0.0,0.0012747751937774608,0.0034670705539930876,0.41884210558851365,12.739992141723633
113,1851248.152570437,1260354.8489958546,0.0,0.0,False,False,,0.0,7.682517686323308,7.629064217596533,3.1569077639653345,0.030130499844095528,0.10322642658932818,0.08796665365033121,0.008504228527401611,0.0004079989787047504,3.7093088626861572,3.599411964416504,0.0010057724786889334,0.08770875496326087,0.0,0.0,0.0019395898848243536,0.0036534451913751743,0.718778482921095,12.740582704544067
114,1308184.725406894,1260354.8489958546,0.0,0.0,False,False,,0.0,7.822067956437662,8.093903469663209,3.176377074709603,0.022218310247939264,0.10458441535125015,0.08838454230295112,0.0030763389336579405,5.8492809855703266e-05,3.7784571647644043,3.968642473220825,0.0005603153077325293,0.08529771126853374,0.0,0.0,0.0012202897153177615,0.0031139981313492928,1.0238145523106934,12.740907192230225
115,1400930.9260767363,1260354.8489958546,0.0,0.0,False,False,,0.0,5.831372799838411,3.5219603376447575,2.305351466574096,0.03167034528609124,0.07151950732358797,0.06485194046127354,0.004004475474650437,0.0002066539373489086,2.818408489227295,1.6599595546722412,0.0003634909135506338,0.13680931129095333,0.0,0.0,0.001864697552890598,0.004188191215741614,1.1956830066079873,12.64595079421997
116,4738395.2804252375,1260354.8489958546,0.0,0.0,False,False,,0.0,8.64115917385399,14.969468236805406,3.4274637568301527,0.029419684873086334,0.1101775881857385,0.09579821328580272,0.037360522113728895,0.002497083820758781,4.176882266998291,6.520741701126099,0.011991745773352745,0.09546919894770337,0.0,0.0,0.0017351338228209444,0.0038846535726296946,0.5956624529260492,12.74543309211731
117,2966501.5123577053,1260354.8489958546,0.0,0.0,False,False,,0.0,5.982603025644329,7.425677305118526,2.6195937415694437,0.0326249726602704,0.08099911451334837,0.0737336318391255,0.0196519688068668,0.0002311975768351372,2.8807010650634766,3.2202935218811035,0.0004983642025958027,0.1611787787754955,0.0,0.0,0.001904789862900792,0.0043466634392660165,0.7116729743937963,12.757648229598999
118,1899014.2727560012,1260354.8489958546,0.0,0.0,False,False,,0.0,6.410023368545403,6.9310665544513235,2.770072027950159,0.02636355180832754,0.08840694483426983,0.07752678034968821,0.00898222383159511,0.00013565069855689545,3.088721513748169,3.239976644515991,0.00040041476791697006,0.12028086627520519,0.0,0.0,0.0015311534543170754,0.003528581043447734,1.3850284032801632,13.078320980072021
119,1230324.3120992824,1230324.3120992824,30030.536896572215,0.02382704912072821,True,False,,0.0,7.781170300091868,7.697552555830284,3.1585659898804774,0.024469168012146193,0.10365384299079967,0.08795577004405059,0.002298134199772317,0.000152183641757756,3.7586514949798584,3.7902467250823975,0.0004304791353747164,0.07796303540241273,0.0,0.0,0.0012399377395804774,0.003637416523875594,0.6738916377695298,12.795218706130981
120,1737449.6487923888,1230324.3120992824,0.0,0.0,False,False,,0.0,7.578875577766669,8.00774565419536,3.1521338213865757,0.04185554852495266,0.10182064006952764,0.08803400606545225,0.0073669041232972965,6.756851793177565e-05,3.6573867797851562,3.818650007247925,0.00042008670692953343,0.09201556232860593,0.0,0.0,0.002682705089798125,0.005098476951641913,0.47509134490779054,12.74399471282959
121,2872517.155636326,1230324.3120992824,0.0,0.0,False,False,,0.0,8.470665106780961,14.101470038741514,3.303937064151107,0.029154063502851157,0.10766140088474693,0.09212943236285923,0.018711382936590068,0.0015314041247017482,4.097138404846191,6.577769041061401,0.002072561957841445,0.07965868840246171,0.0,0.0,0.001701605427209791,0.003885305021293208,1.4066393190217168,12.7405686378479
122,1678079.2570821135,1230324.3120992824,0.0,0.0,False,False,,0.0,6.454501460284218,9.382604972497578,2.5405670758090078,0.08204329212543104,0.08107451080698426,0.07110351664828767,0.00677422243507457,0.00018587176950702716,3.1205954551696777,4.520298719406128,0.0006592823863187719,0.10820252251504571,0.0,0.0,0.005183444470909574,0.010143934089538615,1.4256582978306835,12.795161962509155
123,2002120.8837410375,1230324.3120992824,0.0,0.0,False,False,,0.0,6.070247714683306,5.568201224179041,2.73882706447788,0.03664089018781977,0.08462463939716779,0.07710919941958155,0.010012888484348254,2.773221203057288e-05,2.9194600582122803,2.5333034992218018,0.00018996030360494322,0.1431819448325857,0.0,0.0,0.002241440804934949,0.0046773409370850436,0.8006941382756804,12.755611181259155
124,1238935.8869573209,1230324.3120992824,0.0,0.0,False,False,,0.0,7.45173800286067,7.077742628113036,3.07761686717681,0.03303564396966231,0.10003663661585266,0.08583533862038588,0.0023843280868880434,0.00014126910569471187,3.597115993499756,3.478391408920288,0.0003486811856116082,0.10195467241139426,0.0,0.0,0.002202743672296302,0.003853423647822973,1.1190189253193232,12.747532844543457
125,1626036.8704195265,1230324.3120992824,0.0,0.0,False,False,,0.0,7.613904757115286,7.601369265158291,3.1118272986328117,0.03428219436822326,0.10123050770022014,0.08678604590000072,0.006253341682381841,0.00022071201937308874,3.6767733097076416,3.641649007797241,0.0010808330889432506,0.09708698094023212,0.0,0.0,0.0022029679890957087,0.0041646126138643975,0.297537168766697,13.777509689331055
126,1422902.4371738383,1230324.3120992824,0.0,0.0,False,False,,0.0,5.7421772731077665,3.536233414833215,2.1744134211263826,0.0320696977299823,0.0681440733114288,0.061048913423617394,0.004224232081387294,0.0001702510425699272,2.779515266418457,1.6619813442230225,0.0002118244635610465,0.1398842720847399,0.0,0.0,0.0018621374175102174,0.00429314959747514,0.9116060004723261,12.741309881210327
127,1486578.0856206852,1230324.3120992824,0.0,0.0,False,False,,0.0,7.366775210555609,12.482338342891474,3.059211398279928,0.033839306349873005,0.09961389920570476,0.08530431848639114,0.004859471625828046,0.00031215872257162156,3.5554311275482178,6.1159584522247314,0.0014895714301219555,0.09330570077114578,0.0,0.0,0.0020587136626338824,0.004342399262200487,0.3349340722249459,12.751991987228394
128,1486498.3044547127,1230324.3120992824,0.0,0.0,False,False,,0.0,7.805848539259722,6.612399553361085,2.928279708625744,0.02113115334120709,0.09522866048103792,0.08167900654563978,0.00485885815972327,0.0003308666420216969,3.7804057598114014,3.1828503608703613,0.000751184726839602,0.08397351233368086,0.0,0.0,0.0012034242939991991,0.0028759397473033747,0.6748724991608148,12.748039960861206
129,1449384.6263006472,1230324.3120992824,0.0,0.0,False,False,,0.0,7.333435931145899,6.105275339774452,3.0628883924542256,0.029607760006047222,0.09872155455434002,0.0855607716042969,0.004487803422688577,0.00013531500393522067,3.538376808166504,2.939401388168335,0.0004164784606705533,0.1028757378131473,0.0,0.0,0.001996601465038653,0.003408737071434499,1.5069484515133769,12.764511823654175
130,1229201.7020050334,1229201.7020050334,1122.6100942490157,0.0009124505491836736,True,False,,0.0,7.241016958496585,9.556820035193049,2.9825180564312186,0.028425347619484814,0.09931898551793811,0.0828113868308117,0.0022870652309519013,0.0003120746066453155,3.496291399002075,4.718508958816528,0.0010897712024791493,0.0807158635794309,0.0,0.0,0.001905298292485899,0.0032957403198994057,0.9614922810086547,12.740764617919922
131,2020715.7961629287,1229201.7020050334,0.0,0.0,False,False,,0.0,7.364934519937959,9.781749807197764,3.090279230558816,0.02855584574894198,0.09978995889757317,0.08629531198452793,0.010198181806012424,0.00026093386735741064,3.5530242919921875,4.633728981018066,0.0008765509722020338,0.09991996441651024,0.0,0.0,0.0017107099437941283,0.0037175415496472387,0.45455225911369807,12.751548767089844
132,1846621.5536755123,1229201.7020050334,0.0,0.0,False,False,,0.0,7.7943493574969525,11.519938331287499,3.187447737744508,0.030727760335173472,0.10416021806094952,0.0888292541143812,0.008457808530838856,0.0010132674198444027,3.7639307975769043,5.543827056884766,0.0018787581952049942,0.08687062010802404,0.0,0.0,0.0017217870129380653,0.004238366057917237,1.232717764833925,12.74880051612854
133,1174056.8442835654,1174056.8442835654,55144.85772146797,0.04486233433578679,True,False,,0.0,7.212557062431264,2.6075932223757325,3.0157241356705367,0.03005078717871771,0.09810841151522023,0.08409920829007629,0.0017359700482813545,8.885652727868525e-05,3.4801297187805176,1.2597477436065674,0.0002598465497060721,0.09351262769472972,0.0,0.0,0.0017033166559653232,0.004106063482748781,1.0620628947243973,12.744174242019653
134,1561748.2142457198,1174056.8442835654,0.0,0.0,False,False,,0.0,6.984152114425127,12.111272418762818,2.929484016992478,0.04872498443555151,0.09707555137792327,0.08139889638755858,0.0056108449078739325,0.0007328738854705012,3.3699777126312256,5.910358905792236,0.002002472356929645,0.09337958375626217,0.0,0.0,0.0030566093294915886,0.0060680274499047004,0.9628071763289412,13.044577598571777
135,1754233.754352732,1174056.8442835654,0.0,0.0,False,False,,0.0,7.525145380194224,5.938608862992894,2.909569515428868,0.031625404904369284,0.09320337988933648,0.08137093931278827,0.007534972282167249,9.970903828008303e-05,3.6405162811279297,2.7798702716827393,0.00042394110381061863,0.09952435164851833,0.0,0.0,0.001945099662469437,0.004016151901153447,1.204089152130689,12.744161128997803
136,1432962.5562588968,1174056.8442835654,0.0,0.0,False,False,,0.0,7.7668217981171015,9.572193255573874,3.171293180944608,0.01996522909114014,0.104726476310333,0.0882015017771524,0.004323436628554347,0.00031595283704231587,3.7511086463928223,4.675549507141113,0.0009844819727858499,0.08174759880107808,0.0,0.0,0.0011173587746842674,0.0027565897234165006,0.9532686222197884,12.728307962417603
137,2595941.8166335616,1174056.8442835654,0.0,0.0,False,False,,0.0,7.3149966072028425,13.900045480477585,3.033775713571745,0.05932863320136528,0.10025043793799054,0.08435865478335308,0.01594740019312263,0.0011324157605332084,3.5309603214263916,6.538235902786255,0.005240733049788738,0.08384313984063842,0.0,0.0,0.0033212068098019154,0.00818974468073749,1.006973002753475,12.749732732772827
138,1806764.1926492213,1174056.8442835654,0.0,0.0,False,False,,0.0,6.840144469520921,13.288783695300816,2.937937106371825,0.03198950758551601,0.09376333630866221,0.0822239962489986,0.008059640520360692,0.0016703131824010332,3.296736240386963,6.437574148178101,0.0021306745853164025,0.11725927259638759,0.0,0.0,0.001877119646315522,0.004243137603747959,1.2211308744964384,12.756059646606445
139,2400612.8526820326,1174056.8442835654,0.0,0.0,False,False,,0.0,6.138358526059771,3.41552041228557,2.637781202951352,0.03689249801260072,0.08116994634026077,0.0743069425651711,0.013995957597104855,4.037072454402901e-06,2.957718849182129,1.357825756072998,1.4204056866284061e-05,0.14694510067009273,0.0,0.0,0.0024310855487363284,0.0043609534056775244,1.1239175296206818,12.74667239189148
140,1936820.7451798376,1174056.8442835654,0.0,0.0,False,False,,0.0,7.7219100743486955,7.088828259034893,3.162661234613479,0.052755761147457045,0.10273972314136354,0.08823063472755983,0.009359609554343062,1.533871049573832e-05,3.728609085083008,3.30924129486084,0.00047303831921211275,0.094587037698402,0.0,0.0,0.003301633311888481,0.006585673663087299,0.9735399968297868,12.763612270355225
141,1523985.2663127377,1174056.8442835654,0.0,0.0,False,False,,0.0,7.413507996156432,8.503190972128564,3.070274283163307,0.03486636662117819,0.1003192349965976,0.08555716215061407,0.00523340712749068,6.0029400215061365e-05,3.578418254852295,4.118815898895264,0.0007777635927005747,0.09472980607251572,0.0,0.0,0.0023679512230798745,0.003980689209134799,0.7770755041393095,12.744696378707886
