trial,cost,best_cost_so_far,improvement,relative_improvement,is_best,safety_fail,fail_reason,fail_rate_so_far,J_approach,J_near,J_tracking,rmse,ramp_lag,overshoot,arrival_jitter,rise_time,settling_time,final_error,max_feedback_vel,max_joint_vel_ratio,vel_violation,exploration_distance,trial_duration_sec
94,387.37353679706496,274.6827788323265,0.0,0.0,False,False,,0.4157303370786517,7.733917289263924,4.55552986514308,3.123768135011404,0.10275934007123277,0.08689357614746362,0.0,9.25216873396049e-06,3.7366182804107666,2.277733564376831,1.2547277883485642e-05,0.08957272371001082,0.0,0.0,0.8827550430747934,28.84645366668701
95,352.6657740257145,274.6827788323265,0.0,0.0,False,False,,0.4111111111111111,6.843102091881905,2.923910528255058,2.862811301729632,0.09326209255995356,0.07976090720404318,3.1953433704268175e-06,2.2636423217250326e-06,3.3019096851348877,1.4618699550628662,2.1701921608716222e-06,0.10875743582695653,0.0,0.0,1.1535007538810693,27.483652591705322
96,399.8232503972831,274.6827788323265,0.0,0.0,False,False,,0.4065934065934066,7.215891555328789,2.6668677937159515,3.037522066512462,0.09884965989051651,0.08464009078993506,0.0005249438887096752,2.739517077892898e-06,3.480985641479492,1.3202857971191406,9.801008437278774e-06,0.1087026122816031,0.0,0.0,0.794989472771067,27.109686374664307
97,323.15146165748763,274.6827788323265,0.0,0.0,False,False,,0.40217391304347827,6.225167790301984,6.21954652549077,2.550330016139124,0.0855944885956391,0.07061673510350952,0.0,0.00015551215318893778,3.0066587924957275,3.108783006668091,0.0003961024309177791,0.11156542456553938,0.0,0.0,1.5419586600710578,28.924927949905396
98,370.70191759775656,274.6827788323265,0.0,0.0,False,False,,0.3978494623655914,7.0368200991154675,8.321490767407818,2.912802860251044,0.09694800911281976,0.08083380770686469,0.0,0.00029422107290984803,3.3971593379974365,4.15812349319458,0.0010487562037315309,0.085019776486944,0.0,0.0,0.29136225586786985,26.605238914489746
99,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=99', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.40425531914893614,,,,,,,,,,,,,,0.3996728849137328,43.31020736694336
100,365.9672067345601,274.6827788323265,0.0,0.0,False,False,,0.4,6.959270567795496,8.015670101311741,2.8797953699348335,0.09570959143484391,0.0799335145622032,0.0,0.0002817864652146723,3.3597350120544434,4.00566291809082,0.0008688530260200766,0.09260462621097938,0.0,0.0,0.4605818143234061,25.148082494735718
101,291.56308236191813,274.6827788323265,0.0,0.0,False,False,,0.3958333333333333,5.806316625369098,2.364941953385977,2.378885317847774,0.07638783800285479,0.06643907603042175,0.0,2.6085375881992922e-05,2.803499698638916,1.1822972297668457,6.949877045703749e-05,0.13553063840380772,0.0,0.0,0.34405762055513606,28.687835216522217
102,368.2077417945141,274.6827788323265,0.0,0.0,False,False,,0.3917525773195876,6.893864874353947,6.530270077755558,2.9398620274253795,0.09643910935399674,0.08179481966990307,0.0,0.0001744903964803179,3.324240207672119,3.2637155055999756,0.0005678133111213336,0.09792677104347394,0.0,0.0,0.1900252903497175,25.58877968788147
103,386.0256909050041,274.6827788323265,0.0,0.0,False,False,,0.3877551020408163,7.322073211881072,8.956361592442093,3.0253450085735794,0.10086974644283923,0.08393629081135036,0.0,0.00033179716356789474,3.5351321697235107,4.474974870681763,0.0012823702157134798,0.09411166023049121,0.0,0.0,0.29559452396600633,25.82355761528015
104,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Constraints violated: overshoot=0.0021, vel_ratio=0.00",0.3939393939393939,,,,,,,,,,,,,,0.3866828687871698,28.508380651474
105,1000000000.0,274.6827788323265,0.0,0.0,False,True,"Command '['python3', '/home/vinbui/vinh_ws/src/thesis_project/robot_planning/scripts/run_tracking_trial.py', '--ros-args', '-p', 'trial_index:=105', '-p', 'duration:=10.0']' timed out after 30.0 seconds",0.4,,,,,,,,,,,,,,0.3803787391481543,44.826244831085205
106,367.91767704145275,274.6827788323265,0.0,0.0,False,False,,0.39603960396039606,7.007268412393436,10.978276825361952,2.932949914322449,0.0964601062452256,0.08161750882271425,0.0,6.0345519850644085e-05,3.3812079429626465,5.483724594116211,0.002165527425906199,0.10389212512317131,0.0,0.0,0.0,26.46124267578125
107,307.6743351353675,274.6827788323265,0.0,0.0,False,False,,0.39215686274509803,6.017379355254195,3.7295130104406664,2.4984053252105767,0.08084579882939304,0.06974429283619638,0.0,1.367761956353137e-05,2.9040732383728027,1.8644895553588867,0.00010677994457862433,0.12794861832048632,0.0,0.0,1.050381877596367,27.44619059562683
108,277.61897205594175,274.6827788323265,0.0,0.0,False,False,,0.3883495145631068,5.976248480815554,5.369460689050995,2.2165461531239856,0.07345024815736649,0.06158724690108306,0.0,2.580488470619118e-05,2.8957433700561523,2.6842691898345947,0.0001844618763611799,0.14135248251531374,0.0,0.0,0.29051421015172907,28.585476875305176
109,304.5245670275258,274.6827788323265,0.0,0.0,False,False,,0.38461538461538464,6.424895830210259,6.347197635987281,2.413590884507519,0.0809810523479616,0.06689916294687658,0.0,4.616240880272186e-05,3.1120991706848145,3.1727395057678223,0.0003437248903272348,0.12978962129903518,0.0,0.0,0.32873830411134414,24.39914345741272
110,299.20273303358425,274.6827788323265,0.0,0.0,False,False,,0.38095238095238093,6.045097131338947,4.439708531844407,2.3910622201436844,0.07990235730285841,0.06632559127517301,0.0,7.126846413987522e-06,2.923060178756714,2.2197086811065674,5.82339262544449e-05,0.11769302279811808,0.0,0.0,0.525980706194297,28.03210186958313
111,335.8470472458787,274.6827788323265,0.0,0.0,False,False,,0.37735849056603776,6.453031802878596,6.2379674793393685,2.685695241900644,0.08893122334546548,0.07463495754725971,0.0,4.623696905870809e-05,3.114563465118408,3.118100881576538,0.0003531432372584349,0.11068585774935245,0.0,0.0,0.2838723829371793,26.194748878479004
112,347.3259388838139,274.6827788323265,0.0,0.0,False,False,,0.37383177570093457,6.688009682651043,3.812056925156737,2.8277958338129046,0.09130392097815017,0.07896548620716747,0.0,2.1406292214780327e-06,3.2255566120147705,1.9059770107269287,2.0580740575954612e-05,0.12134368905879202,0.0,0.0,0.5497226661716449,24.740805625915527
113,368.83959204265693,274.6827788323265,0.0,0.0,False,False,,0.37037037037037035,7.18392099160368,9.239242342647783,2.9003395041344238,0.09770041226312719,0.08033597872791941,0.0,0.00014715806846931858,3.471456527709961,4.616463899612427,0.0012629086845858156,0.09382096707527407,0.0,0.0,0.6253287797372304,25.090367555618286
114,365.32832039536663,274.6827788323265,0.0,0.0,False,False,,0.3669724770642202,7.426529089586425,9.965520451001844,2.8621315916974046,0.0964339669504646,0.07927772733121707,0.0,0.00017672796491025335,3.5943479537963867,4.978850603103638,0.0015638489589135552,0.09323979009971199,0.0,0.0,0.4923554069489546,30.940839529037476
115,345.4624572954129,274.6827788323265,0.0,0.0,False,False,,0.36363636363636365,6.735186424068973,6.588710766531868,2.7565007276236457,0.09158779495069982,0.07654121392712529,0.0,5.159558748465528e-05,3.252781391143799,3.293355703353882,0.00039987196482096205,0.1066090021984028,0.0,0.0,0.6473098762732352,24.389037370681763
116,343.95782284823935,274.6827788323265,0.0,0.0,False,False,,0.36036036036036034,6.6301905122975135,5.039620486591738,2.775894282931931,0.0907836171331237,0.07731871497563618,0.0,2.1753791063567123e-05,3.1991171836853027,2.519407033920288,0.0001612837502322573,0.11960341189229716,0.0,0.0,0.43503561168719196,27.153741598129272
117,318.97632080278396,274.6827788323265,0.0,0.0,False,False,,0.35714285714285715,6.307392199902752,4.069180133798445,2.574233228830696,0.08449657695302278,0.07165529995130812,0.0,3.43653480666323e-06,3.046213150024414,2.0345165729522705,2.939757878072612e-05,0.12029690177923276,0.0,0.0,0.7209730687488022,27.98769760131836
118,333.3115179325541,274.6827788323265,0.0,0.0,False,False,,0.35398230088495575,6.378526804808513,13.104137252269718,2.658142303207166,0.0870428264816846,0.0740321867875707,0.0,2.7755575615628914e-17,3.0782151222229004,6.544168710708618,0.0031599661704962557,0.12097317828477686,0.0,0.0,0.6177772907245198,27.457950115203857
119,483.7747451364706,274.6827788323265,0.0,0.0,False,False,,0.3508771929824561,0.3525639773831504,13.005789096905877,3.8836205964711783,0.13100963809538566,0.10760295395803905,0.0,1.4835539434468573e-06,0.014877557754516602,6.497573614120483,0.002128373732982035,0.06217516559442277,0.0,0.0,0.8033120942749316,29.237237691879272
120,1000000000.0,274.6827788323265,0.0,0.0,False,True,Velocity safety exceeded,0.3565217391304348,,,,,,,,,,,,,,0.6046702438258802,23.27248787879944
