trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
131,0.05153908913542533,0.3876901869944154,334.152669626899,2712.0475771189485,0.9803852370144186,76.5446190771163,7.535286663712611,351.449055317337,50.42384631782005,0.007503904950187842,0.007971405306103336
132,0.06394262127933016,0.24910862473032516,462.51584354139374,2660.756430858056,0.956107218467102,98.50249516382908,12.823494771378817,649.3183759120493,51.985267942582624,0.007796656615551175,0.00975921595804508
133,0.05995390317236984,0.30076404925051836,383.30622735245583,2959.628898220625,1.0092450572416805,99.40362703611626,9.342008783736155,482.9209225769322,18.3490856766389,0.003883467871377372,0.006829806673129669
134,0.042044843958681244,0.4402058749510329,496.4006137048561,2613.3051714847184,0.6484571562050145,80.14227483069435,19.094448122474244,328.1468384834146,17.809914190706372,0.0021548123405359066,0.004765918301819444
135,0.08121485780283606,0.4275316537912915,381.0975759705822,2451.503970178723,1.0477010600975343,91.82144620209384,13.50397034227877,483.7045241052813,15.579859651247455,0.006071628929433116,0.003937410433000692
136,0.0437584028352971,0.4654724340723519,419.89794886752907,2526.1482209177834,0.7264039569047815,72.21278645889119,23.43149541874762,728.7118855452206,20.80397665103851,0.007167493865291818,0.005964369058237842
137,0.08474897975500921,0.45884990362701406,278.18020584036526,2921.837777363133,0.7978594047506972,64.85495480403094,32.88879845220304,361.3175706256859,52.08931460623646,0.013778906383871085,0.0039923009925571275
138,0.033589477992969935,0.4168870155366614,420.0028109366395,2817.2130204586683,0.8067339985833806,83.32594221156718,28.984138564585393,433.4638526139154,30.85794915266292,0.005142528017500996,0.004652408064364988
139,0.03169851548406248,0.47656054231694905,484.84401859843655,2627.709815518068,0.60804819457808,88.59913678058084,9.67868976642069,516.5890049003212,29.258039273934173,0.015726981454059485,0.005698153885267834
140,0.06798255208855988,0.31732476520281505,403.7796315983071,1782.4040769364365,0.5301659720693246,67.43671811265762,34.22804736826289,664.6802833028455,63.98110259349234,0.004924841022915788,0.006673077091301753
